question_id,standard_stars,standard_level,standard_level_name,calibrated_stars,calibrated_level,calibrated_level_name,original_teacher_level,label_changed,review_status,review_confidence,acceptable_levels,review_reason,teacher_reason,stem_summary,stem_pic_url,analysis_pic_url
3567666179899170816,★,1,送分题,★,1,送分题,送分题,否,边界保留,中,送分题 / 基础题,最高难任务属于单一熟悉模板的直接识别，没有第二次化学决策。 原标注依据：实验安全规范直接判断 现有模型存在相邻档分歧；复核后主标签保留原档，同时记录相邻档为可接受边界。,实验安全规范直接判断,实验安全无小事。下列做法不符合安全规范的是,https://k12static.xdf.cn/k12/image/externalized/17148713-4368-422c-97c1-c897d91a8f5f.png,https://k12static.xdf.cn/k12/image/externalized/7307eda5-ee14-4340-8286-d0c606970c5a.png
3544548090448293888,★,1,送分题,★,1,送分题,送分题,否,边界保留,中,送分题 / 基础题,最高难任务属于单一熟悉模板的直接识别，没有第二次化学决策。 原标注依据：化学变化判断 现有模型存在相邻档分歧；复核后主标签保留原档，同时记录相邻档为可接受边界。,化学变化判断,“玉粽袭香千舸竞，艾叶黄酒可驱邪。”端午节是中国重要的传统节日，习俗丰富多样，融合了祈福辟邪、纪念先贤、体育竞技和饮食文化等元素。下列端午活动中，主要为化学变化的是,https://k12static.xdf.cn/k12/image/externalized/e934be9f-fe94-4c9b-b0d8-4b583fedec1b.png,https://k12static.xdf.cn/k12/image/externalized/1b2741a6-68be-4428-89c4-9597d4a42975.png
3444197330307268608,★,1,送分题,★,1,送分题,送分题,否,一致保留,高,送分题,最高难任务属于单一熟悉模板的直接识别，没有第二次化学决策。 原标注依据：纯识记内容，发现元素周期律的化学家为门捷列夫，课本原文直接考查,纯识记内容，发现元素周期律的化学家为门捷列夫，课本原文直接考查,发现元素周期律的化学家是,https://k12static.xdf.cn/k12/image/externalized/b0f8c764-2190-48dd-9719-cd9336c4734b.png,https://k12static.xdf.cn/k12/image/externalized/ba0dcea2-fc2c-4d47-8e9d-83ff22ed6fee.png
3444150705216094208,★,1,送分题,★,1,送分题,送分题,否,一致保留,高,送分题,最高难任务属于单一熟悉模板的直接识别，没有第二次化学决策。 原标注依据：碱的概念直接判断,碱的概念直接判断,碱溶液中都含有氢氧根离子。,https://k12static.xdf.cn/k12/image/externalized/7ab324f0-763d-48f2-a95a-1b480386e0ca.png,https://k12static.xdf.cn/k12/image/externalized/45fa180f-c382-4f3b-b4f6-0e333dcf6e50.png
3397871072306331648,★,1,送分题,★,1,送分题,送分题,否,边界保留,中,送分题 / 基础题,最高难任务属于单一熟悉模板的直接识别，没有第二次化学决策。 原标注依据：纯识记内容，工业炼铁原料直接判断 现有模型存在相邻档分歧；复核后主标签保留原档，同时记录相邻档为可接受边界。,纯识记内容，工业炼铁原料直接判断,以下不是工业炼铁主要原料的物质,https://k12static.xdf.cn/k12/image/externalized/9b30d318-cea4-4898-85dd-77b617dc7a14.png,https://k12static.xdf.cn/k12/image/externalized/5d37f81f-78eb-4acc-9c2a-84dc08362673.png
3382320942281445376,★,1,送分题,★,1,送分题,送分题,否,边界保留,中,送分题 / 基础题,最高难任务属于单一熟悉模板的直接识别，没有第二次化学决策。 原标注依据：分子不断运动的直接现象考查 现有模型存在相邻档分歧；复核后主标签保留原档，同时记录相邻档为可接受边界。,分子不断运动的直接现象考查,每到秋天，院子里就被桂花的香气填满了。一推开院门，那股扑鼻的香味就直钻鼻子，让人瞬间精神一振。外婆总是笑着说：“这桂花啊，就是咱秋天的味道。”下列从微观角度对“桂花香味扑鼻”的解释合理的是,https://k12static.xdf.cn/k12/image/externalized/6bd86186-5a39-4ad1-8c1b-fed8dc567f01.png,https://k12static.xdf.cn/k12/image/externalized/73569e73-2954-49ff-a774-fc2837c9537b.png
3367438428092350464,★,1,送分题,★,1,送分题,送分题,否,一致保留,高,送分题,最高难任务属于单一熟悉模板的直接识别，没有第二次化学决策。 原标注依据：纯识记内容，国家节水标志的图标直接识别,纯识记内容，国家节水标志的图标直接识别,水是生命之源，是人类宝贵的自然资源。下列图标是我国“国家节水标志”的是,https://k12static.xdf.cn/k12/image/externalized/9555c987-b2eb-45a6-958c-ceaa4fc418e9.png,https://k12static.xdf.cn/k12/image/externalized/43dbe8b8-8d36-420c-b53e-56f37efa1c02.png
3325861688198402048,★,1,送分题,★,1,送分题,送分题,否,边界保留,中,送分题 / 基础题,最高难任务属于单一熟悉模板的直接识别，没有第二次化学决策。 原标注依据：碳达峰碳中和做法直接判断 现有模型存在相邻档分歧；复核后主标签保留原档，同时记录相邻档为可接受边界。,碳达峰碳中和做法直接判断,“绿水青山就是金山银山”。下列做法有利于实现“碳达峰”、“碳中和”目标的是,https://k12static.xdf.cn/k12/image/externalized/34a48746-ffb9-41ce-ba79-8f8c709b71ae.png,https://k12static.xdf.cn/k12/image/externalized/b553363a-38ad-4c28-b792-f5a9b47b8b82.png
3318180825409372160,★,1,送分题,★,1,送分题,送分题,否,边界保留,中,送分题 / 基础题,最高难任务属于单一熟悉模板的直接识别，没有第二次化学决策。 原标注依据：纯识记内容，碳单质用途直接考查 现有模型存在相邻档分歧；复核后主标签保留原档，同时记录相邻档为可接受边界。,纯识记内容，碳单质用途直接考查,在人类历史的长河中，碳元素的开发与利用始终伴随着文明的进步。下列含碳物质中，最早被人类用于书写和绘画的是,https://k12static.xdf.cn/k12/image/externalized/5a2ea177-f7a1-4ed1-a963-253d2a989c19.png,https://k12static.xdf.cn/k12/image/externalized/775dcae8-93ab-469c-b310-fa0432c98d22.png
3299304586548617217,★,1,送分题,★,1,送分题,送分题,否,边界保留,中,送分题 / 基础题,最高难任务属于单一熟悉模板的直接识别，没有第二次化学决策。 原标注依据：化学变化判断 现有模型存在相邻档分歧；复核后主标签保留原档，同时记录相邻档为可接受边界。,化学变化判断,乌铜走银是云南独有的传统铜制工艺品。乌铜走银的下列制作工艺中主要发生化学变化的是,https://k12static.xdf.cn/k12/image/externalized/ae216ed9-c081-4d9e-8cc9-c7d5b1217cc9.png,https://k12static.xdf.cn/k12/image/externalized/7ddbc367-9512-4e2b-92cf-46e288639b7b.png
3280646512889663488,★,1,送分题,★,1,送分题,送分题,否,边界保留,中,送分题 / 基础题,最高难任务属于单一熟悉模板的直接识别，没有第二次化学决策。 原标注依据：化学变化判断 现有模型存在相邻档分歧；复核后主标签保留原档，同时记录相邻档为可接受边界。,化学变化判断,下列制作过程中一定发生了化学变化的是（ ）,https://k12static.xdf.cn/k12/image/externalized/a3f094ff-e368-45fd-bbf3-3f66e4e572a5.png,https://k12static.xdf.cn/k12/image/externalized/ef4a2c4e-e504-4a72-9313-9ca91557ee9d.png
3273658370444242944,★,1,送分题,★,1,送分题,送分题,否,边界保留,中,送分题 / 基础题,最高难任务属于单一熟悉模板的直接识别，没有第二次化学决策。 原标注依据：金属物理性质直接判断 现有模型存在相邻档分歧；复核后主标签保留原档，同时记录相邻档为可接受边界。,金属物理性质直接判断,“金缕玉衣”所用金丝的最细处仅有0.08 mm，体现了我国古代工匠精湛的技艺。金能制成金丝是利用了其,https://k12static.xdf.cn/k12/image/externalized/a00dddd5-3845-4b9d-9b82-9f8e253fd2df.png,https://k12static.xdf.cn/k12/image/externalized/334f0fee-beb6-49ae-b4a4-c7af290cca39.png
3273658027514568704,★,1,送分题,★,1,送分题,送分题,否,边界保留,中,送分题 / 基础题,最高难任务属于单一熟悉模板的直接识别，没有第二次化学决策。 原标注依据：硫在空气中燃烧实验相关图标直接识别 现有模型存在相邻档分歧；复核后主标签保留原档，同时记录相邻档为可接受边界。,硫在空气中燃烧实验相关图标直接识别,下列图标与硫在空气中燃烧实验无关的是,https://k12static.xdf.cn/k12/image/externalized/d9ad48ee-3915-4afd-a699-59f1593c095a.png,https://k12static.xdf.cn/k12/image/externalized/e913436a-182d-4de7-9110-79e93a1a3c96.png
3266067272688570368,★,1,送分题,★,1,送分题,送分题,否,边界保留,中,送分题 / 基础题,最高难任务属于单一熟悉模板的直接识别，没有第二次化学决策。 原标注依据：化学变化判断 现有模型存在相邻档分歧；复核后主标签保留原档，同时记录相邻档为可接受边界。,化学变化判断,成语是中国传统文化的瑰宝，下列成语主要体现化学变化的是,https://k12static.xdf.cn/k12/image/externalized/14dd7004-d6ec-4752-b123-37909bbf875b.png,https://k12static.xdf.cn/k12/image/externalized/d784ca33-d20b-41f4-be04-c4f845a102a4.png
3262910028907585536,★,1,送分题,★,1,送分题,送分题,否,一致保留,高,送分题,最高难任务属于单一熟悉模板的直接识别，没有第二次化学决策。 原标注依据：纯识记内容，氢气燃烧火焰呈淡蓝色，课本原文直接考查,纯识记内容，氢气燃烧火焰呈淡蓝色，课本原文直接考查,氢气燃烧时火焰呈,https://k12static.xdf.cn/k12/image/externalized/73d63f7e-ea23-4382-8adb-9c89489a4c81.png,https://k12static.xdf.cn/k12/image/externalized/0ef5ecde-4581-4907-9113-859e4994d76e.png
3228725855668953088,★,1,送分题,★,1,送分题,送分题,否,一致保留,高,送分题,最高难任务属于单一熟悉模板的直接识别，没有第二次化学决策。 原标注依据：绿色发展做法直接判断，生活常识,绿色发展做法直接判断，生活常识,坚持绿色发展，促进人与自然和谐共生。下列做法与这一理念不相符合的是,https://k12static.xdf.cn/k12/image/externalized/73d8d865-7602-448d-8793-eebe6e0d9bdc.png,https://k12static.xdf.cn/k12/image/externalized/40e105ef-030b-4a3f-a2c4-6537ba57def4.png
3228724837472907264,★,1,送分题,★,1,送分题,送分题,否,一致保留,高,送分题,最高难任务属于单一熟悉模板的直接识别，没有第二次化学决策。 原标注依据：纯识记内容，青蒿素诺贝尔奖科学家为屠呦呦，课本原文直接考查,纯识记内容，青蒿素诺贝尔奖科学家为屠呦呦，课本原文直接考查,因青蒿素的研究获得诺贝尔生理学或医学奖的我国科学家是,https://k12static.xdf.cn/k12/image/externalized/a5770cb0-86fe-416d-bf21-fa4f3fc0b7c8.png,https://k12static.xdf.cn/k12/image/externalized/f574502f-14ac-4435-8765-72ce3b277fa0.png
3219465327832801280,★,1,送分题,★,1,送分题,送分题,否,边界保留,中,送分题 / 基础题,最高难任务属于单一熟悉模板的直接识别，没有第二次化学决策。 原标注依据：氢氧化钠危险品标志直接识别 现有模型存在相邻档分歧；复核后主标签保留原档，同时记录相邻档为可接受边界。,氢氧化钠危险品标志直接识别,实验室存放氢氧化钠的化学试剂柜应张贴的危险化学品标志是A．爆炸性物质B．易燃固体C．腐蚀性物质D．毒性物质,https://k12static.xdf.cn/k12/image/externalized/8e685f47-0d04-452a-bdf1-d8093295ad55.png,https://k12static.xdf.cn/k12/image/externalized/3442f2e3-6a3b-40b1-84ad-87193a0c10c6.png
3206921570233417728,★,1,送分题,★,1,送分题,送分题,否,一致保留,高,送分题,最高难任务属于单一熟悉模板的直接识别，没有第二次化学决策。 原标注依据：不利于建设美丽中国做法直接判断,不利于建设美丽中国做法直接判断,2025年六五环境日主题为“美丽中国我先行”。下列做法不利于建设美丽中国的是,https://k12static.xdf.cn/k12/image/externalized/4e740834-3e79-4ebd-8555-0a705af7cb0b.png,https://k12static.xdf.cn/k12/image/externalized/96bf6730-faca-4b65-9bc7-37a506fd1420.png
3202367521566294016,★,1,送分题,★,1,送分题,送分题,否,一致保留,高,送分题,最高难任务属于单一熟悉模板的直接识别，没有第二次化学决策。 原标注依据：纯识记内容，青蒿素诺贝尔奖科学家为屠呦呦，课本原文直接考查,纯识记内容，青蒿素诺贝尔奖科学家为屠呦呦，课本原文直接考查,下列我国科学家中因青蒿素的研究获得诺贝尔生理学或医学奖的是,https://k12static.xdf.cn/k12/image/externalized/41f764bd-9f69-410a-abc3-53d633486091.png,https://k12static.xdf.cn/k12/image/externalized/381e3e41-9bda-4815-ab96-7fca8312e4b0.png
3200760463150612480,★,1,送分题,★,1,送分题,送分题,否,一致保留,高,送分题,最高难任务属于单一熟悉模板的直接识别，没有第二次化学决策。 原标注依据：纯识记内容，中国稀土之父为徐光宪，课本原文直接考查,纯识记内容，中国稀土之父为徐光宪，课本原文直接考查,中华民族的复兴和崛起离不开科学家们的贡献。被誉为“中国稀土之父”的科学家是,https://k12static.xdf.cn/k12/image/externalized/35f0a246-fc63-407c-af03-b6097fb24ef7.png,https://k12static.xdf.cn/k12/image/externalized/ec37b021-9509-4d8f-81fd-bf8d50758563.png
3168733978419298304,★,1,送分题,★,1,送分题,送分题,否,边界保留,中,送分题 / 基础题,最高难任务属于单一熟悉模板的直接识别，没有第二次化学决策。 原标注依据：单质概念直接判断，选择属于单质的物质 现有模型存在相邻档分歧；复核后主标签保留原档，同时记录相邻档为可接受边界。,单质概念直接判断，选择属于单质的物质,下列物质中属于单质的是,https://k12static.xdf.cn/k12/image/externalized/5c6fcab0-f212-4e3a-a689-bf85b7c4aa04.png,https://k12static.xdf.cn/k12/image/externalized/e7836fea-0696-4e6c-a17f-1826e8ddda95.png
3162246090663407616,★,1,送分题,★,1,送分题,送分题,否,一致保留,高,送分题,最高难任务属于单一熟悉模板的直接识别，没有第二次化学决策。 原标注依据：纯识记内容，活性炭用于除去水中异味和色素，课本知识直接考查,纯识记内容，活性炭用于除去水中异味和色素，课本知识直接考查,下列物质能用于除去水中异味和色素的是,https://k12static.xdf.cn/k12/image/externalized/8252ed67-8a2c-412f-a445-715e3c2718f5.png,https://k12static.xdf.cn/k12/image/externalized/00ffb789-9d8b-4643-a284-bd339d3f4d3f.png
